1007	19792	8592		1055~4805~1011~1052~5217~1001	7~14~4~9~8~15	8743~5660~4509~6700~5141~600	19794~19794~19794~19794~19794~19794	59085
1108	19864	8610	Ship via Breeze Truck Lines	6182~4352~8801~5964~2205~3412	2~1~7~4~8~14	7325~4000~6734~10988~2511~2541	19866~19866~19866~19866~19866~19866	51560
1412	20083	4476	PO 7866155	9445~4737~1310~7084~6493	17~2~1~1~15	5060~6113~2543~5751~3895	20084~20084~20084~20084~20084	46251
1109	19865	8478		1307~5539~5953~1004~4353~7826~2853	7~16~11~7~16~14~8	5901~9914~460~13000~1523~3453~5886	19865~19865~19865~19865~19865~19865~19865	50322
1210	19938	2226	Get signature before loading	1302~1302~1302~1302~1302~1302	12~6~7~1~16~5	1655~1655~1655~1655~1655~1655		56084
1311	20010	4092	No backorders for this customer	2509~4403~9942~4306~8572~5843~7404~2673	1~7~9~5~16~11~15~3	5097~1655~1488~900~7245~8472~1789~10866	20010~20010~20010~20010~20010~20010~20010~20010	71764
1008	19792	4786	Ship via Breeze Truck Lines	7255~1127~6604~1051~5960~9445~9504	19~19~13~14~6~13~15	2439~9840~5918~1522~2122~5060~5914	19792~19792~19792~19792~19792~19792~19792	61355
1413	20084	8555		1307~2400~4403~6866~6232~2203~4302~4737~4309	20~1~1~8~4~5~13~4~1	5901~2572~1655~4168~5522~8944~855~6113~7010	20085~20085~20085~20085~20085~20085~20085~20085~20085	33937
1110	19866	6873	Get signature before loading	4350~4309~5973~2207~9632~3432~5654~2205	10~15~1~13~4~18~19~5	3213~7010~4766~3801~8490~5312~8684~2511	19868~19868~19868~19868~19868~~19868~19868	35327
1211	19938	4794	No backorders for this customer	4270~7084~9545~8059~5950~9632	3~5~9~1~5~2	4780~5751~5248~5180~1790~8490	19938~19938~19938~19938~19938~19938	66046
1009	19793	5361		8467~1052~5952~1000	18~17~15~13	5891~6700~1506~9088	19794~19794~19794~19794	57729
1312	20011	6347	PO 7866155	9605~6426~8146~4855~7403	9~18~17~7~2	9399~4588~3211~5610~1188	20012~20012~20012~20012~20012	33390
